sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4852;DHT22;3627;6.515;3.400;2024-05-02T05:44:05.663138+00:00;temperature;28.50
4851;pms5003;3627;6.515;3.400;2024-05-02T05:44:56.594754+00:00;P2;60.50
4851;pms5003;3627;6.515;3.400;2024-05-02T05:44:56.594754+00:00;P1;71.50
4851;pms5003;3627;6.515;3.400;2024-05-02T05:44:56.594754+00:00;P0;46.00
4852;DHT22;3627;6.515;3.400;2024-05-02T05:45:09.681477+00:00;humidity;97.40
4852;DHT22;3627;6.515;3.400;2024-05-02T05:45:09.681477+00:00;temperature;28.50
4851;pms5003;3627;6.515;3.400;2024-05-02T05:46:00.633346+00:00;P2;61.75
4851;pms5003;3627;6.515;3.400;2024-05-02T05:46:00.633346+00:00;P1;70.75
4851;pms5003;3627;6.515;3.400;2024-05-02T05:46:00.633346+00:00;P0;45.00
4852;DHT22;3627;6.515;3.400;2024-05-02T05:46:13.834962+00:00;humidity;97.10
4852;DHT22;3627;6.515;3.400;2024-05-02T05:46:13.834962+00:00;temperature;28.60
4851;pms5003;3627;6.515;3.400;2024-05-02T05:47:04.832930+00:00;P2;65.25
4851;pms5003;3627;6.515;3.400;2024-05-02T05:47:04.832930+00:00;P1;74.25
4851;pms5003;3627;6.515;3.400;2024-05-02T05:47:04.832930+00:00;P0;48.50
4852;DHT22;3627;6.515;3.400;2024-05-02T05:47:17.972888+00:00;humidity;96.80
4852;DHT22;3627;6.515;3.400;2024-05-02T05:47:17.972888+00:00;temperature;28.70
4851;pms5003;3627;6.515;3.400;2024-05-02T05:48:08.755988+00:00;P2;69.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:48:08.755988+00:00;P1;75.67
4851;pms5003;3627;6.515;3.400;2024-05-02T05:48:08.755988+00:00;P0;49.00
4852;DHT22;3627;6.515;3.400;2024-05-02T05:48:21.672480+00:00;humidity;96.70
4852;DHT22;3627;6.515;3.400;2024-05-02T05:48:21.672480+00:00;temperature;28.70
4851;pms5003;3627;6.515;3.400;2024-05-02T05:49:12.504920+00:00;P2;67.50
4851;pms5003;3627;6.515;3.400;2024-05-02T05:49:12.504920+00:00;P1;74.50
4851;pms5003;3627;6.515;3.400;2024-05-02T05:49:12.504920+00:00;P0;49.50
4852;DHT22;3627;6.515;3.400;2024-05-02T05:49:25.714331+00:00;humidity;96.60
4852;DHT22;3627;6.515;3.400;2024-05-02T05:49:25.714331+00:00;temperature;28.80
4851;pms5003;3627;6.515;3.400;2024-05-02T05:50:16.812354+00:00;P2;69.25
4851;pms5003;3627;6.515;3.400;2024-05-02T05:50:16.812354+00:00;P1;76.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:50:16.812354+00:00;P0;51.25
4852;DHT22;3627;6.515;3.400;2024-05-02T05:50:29.836036+00:00;humidity;96.10
4852;DHT22;3627;6.515;3.400;2024-05-02T05:50:29.836036+00:00;temperature;28.80
4851;pms5003;3627;6.515;3.400;2024-05-02T05:51:20.672213+00:00;P2;68.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:51:20.672213+00:00;P1;76.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:51:20.672213+00:00;P0;52.00
4852;DHT22;3627;6.515;3.400;2024-05-02T05:51:33.817178+00:00;humidity;96.10
4852;DHT22;3627;6.515;3.400;2024-05-02T05:51:33.817178+00:00;temperature;28.90
4851;pms5003;3627;6.515;3.400;2024-05-02T05:52:24.698710+00:00;P2;75.60
4851;pms5003;3627;6.515;3.400;2024-05-02T05:52:24.698710+00:00;P1;81.60
4851;pms5003;3627;6.515;3.400;2024-05-02T05:52:24.698710+00:00;P0;55.20
4852;DHT22;3627;6.515;3.400;2024-05-02T05:52:37.882687+00:00;humidity;95.90
4852;DHT22;3627;6.515;3.400;2024-05-02T05:52:37.882687+00:00;temperature;28.90
4851;pms5003;3627;6.515;3.400;2024-05-02T05:53:28.776441+00:00;P2;72.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:53:28.776441+00:00;P1;77.33
4851;pms5003;3627;6.515;3.400;2024-05-02T05:53:28.776441+00:00;P0;53.67
4852;DHT22;3627;6.515;3.400;2024-05-02T05:53:41.893468+00:00;humidity;95.50
4852;DHT22;3627;6.515;3.400;2024-05-02T05:53:41.893468+00:00;temperature;29.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:54:32.736957+00:00;P2;74.50
4851;pms5003;3627;6.515;3.400;2024-05-02T05:54:32.736957+00:00;P1;79.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:54:32.736957+00:00;P0;55.75
4852;DHT22;3627;6.515;3.400;2024-05-02T05:54:45.870675+00:00;humidity;95.40
4852;DHT22;3627;6.515;3.400;2024-05-02T05:54:45.870675+00:00;temperature;29.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:55:36.875339+00:00;P2;78.50
4851;pms5003;3627;6.515;3.400;2024-05-02T05:55:36.875339+00:00;P1;81.50
4851;pms5003;3627;6.515;3.400;2024-05-02T05:55:36.875339+00:00;P0;55.50
4852;DHT22;3627;6.515;3.400;2024-05-02T05:55:49.941140+00:00;humidity;95.10
4852;DHT22;3627;6.515;3.400;2024-05-02T05:55:49.941140+00:00;temperature;29.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:56:41.072537+00:00;P2;81.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:56:41.072537+00:00;P1;86.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:56:41.072537+00:00;P0;58.67
4852;DHT22;3627;6.515;3.400;2024-05-02T05:56:54.196143+00:00;humidity;95.00
4852;DHT22;3627;6.515;3.400;2024-05-02T05:56:54.196143+00:00;temperature;29.10
4851;pms5003;3627;6.515;3.400;2024-05-02T05:57:45.093753+00:00;P2;85.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:57:45.093753+00:00;P1;86.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:57:45.093753+00:00;P0;62.50
4852;DHT22;3627;6.515;3.400;2024-05-02T05:57:58.211604+00:00;humidity;94.80
4852;DHT22;3627;6.515;3.400;2024-05-02T05:57:58.211604+00:00;temperature;29.10
4851;pms5003;3627;6.515;3.400;2024-05-02T09:07:47.623597+00:00;P2;47.20
4851;pms5003;3627;6.515;3.400;2024-05-02T09:07:47.623597+00:00;P1;57.50
4851;pms5003;3627;6.515;3.400;2024-05-02T09:07:47.623597+00:00;P0;32.40
4851;pms5003;3627;6.515;3.400;2024-05-02T09:16:10.676134+00:00;P2;44.50
4851;pms5003;3627;6.515;3.400;2024-05-02T09:16:10.676134+00:00;P1;55.00
4851;pms5003;3627;6.515;3.400;2024-05-02T09:16:10.676134+00:00;P0;30.10
4852;DHT22;3627;6.515;3.400;2024-05-02T09:16:23.692826+00:00;humidity;79.10
4852;DHT22;3627;6.515;3.400;2024-05-02T09:16:23.692826+00:00;temperature;33.30
4851;pms5003;3627;6.515;3.400;2024-05-02T09:25:08.313777+00:00;P2;43.25
4851;pms5003;3627;6.515;3.400;2024-05-02T09:25:08.313777+00:00;P1;52.17
4851;pms5003;3627;6.515;3.400;2024-05-02T09:25:08.313777+00:00;P0;28.67
4851;pms5003;3627;6.515;3.400;2024-05-02T09:33:24.553021+00:00;P2;35.55
4851;pms5003;3627;6.515;3.400;2024-05-02T09:33:24.553021+00:00;P1;42.18
4851;pms5003;3627;6.515;3.400;2024-05-02T09:33:24.553021+00:00;P0;25.00
4852;DHT22;3627;6.515;3.400;2024-05-02T09:33:37.777539+00:00;humidity;77.40
4852;DHT22;3627;6.515;3.400;2024-05-02T09:33:37.777539+00:00;temperature;33.50
4851;pms5003;3627;6.515;3.400;2024-05-02T09:42:32.724827+00:00;P2;37.62
4851;pms5003;3627;6.515;3.400;2024-05-02T09:42:32.724827+00:00;P1;45.38
4851;pms5003;3627;6.515;3.400;2024-05-02T09:42:32.724827+00:00;P0;25.46
4852;DHT22;3627;6.515;3.400;2024-05-02T09:42:45.805133+00:00;humidity;74.60
4852;DHT22;3627;6.515;3.400;2024-05-02T09:42:45.805133+00:00;temperature;34.10
4851;pms5003;3627;6.515;3.400;2024-05-02T09:51:30.863716+00:00;P2;34.00
4851;pms5003;3627;6.515;3.400;2024-05-02T09:51:30.863716+00:00;P1;39.67
4851;pms5003;3627;6.515;3.400;2024-05-02T09:51:30.863716+00:00;P0;23.92
4852;DHT22;3627;6.515;3.400;2024-05-02T09:51:43.954970+00:00;humidity;72.60
4852;DHT22;3627;6.515;3.400;2024-05-02T09:51:43.954970+00:00;temperature;34.70
4851;pms5003;3627;6.515;3.400;2024-05-02T10:07:16.324230+00:00;P2;31.40
4851;pms5003;3627;6.515;3.400;2024-05-02T10:07:16.324230+00:00;P1;35.00
4851;pms5003;3627;6.515;3.400;2024-05-02T10:07:16.324230+00:00;P0;22.30
4851;pms5003;3627;6.515;3.400;2024-05-02T10:08:46.053719+00:00;P2;30.55
4851;pms5003;3627;6.515;3.400;2024-05-02T10:08:46.053719+00:00;P1;33.18
4851;pms5003;3627;6.515;3.400;2024-05-02T10:08:46.053719+00:00;P0;21.45
4852;DHT22;3627;6.515;3.400;2024-05-02T10:08:59.080558+00:00;humidity;70.10
4852;DHT22;3627;6.515;3.400;2024-05-02T10:08:59.080558+00:00;temperature;35.10
