sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4857;pms5003;3630;6.540;3.297;2025-01-01T10:33:48.691976+00:00;P0;23.25
4858;DHT22;3630;6.540;3.297;2025-01-01T10:34:01.853359+00:00;humidity;56.00
4858;DHT22;3630;6.540;3.297;2025-01-01T10:34:01.853359+00:00;temperature;37.90
4857;pms5003;3630;6.540;3.297;2025-01-01T10:34:52.618689+00:00;P2;37.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:34:52.618689+00:00;P1;46.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:34:52.618689+00:00;P0;24.25
4858;DHT22;3630;6.540;3.297;2025-01-01T10:35:05.731787+00:00;humidity;56.10
4858;DHT22;3630;6.540;3.297;2025-01-01T10:35:05.731787+00:00;temperature;38.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:35:56.420239+00:00;P2;37.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:35:56.420239+00:00;P1;44.33
4857;pms5003;3630;6.540;3.297;2025-01-01T10:35:56.420239+00:00;P0;24.00
4858;DHT22;3630;6.540;3.297;2025-01-01T10:36:09.578516+00:00;humidity;56.40
4858;DHT22;3630;6.540;3.297;2025-01-01T10:36:09.578516+00:00;temperature;38.40
4857;pms5003;3630;6.540;3.297;2025-01-01T10:37:00.332746+00:00;P2;36.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:37:00.332746+00:00;P1;45.33
4857;pms5003;3630;6.540;3.297;2025-01-01T10:37:00.332746+00:00;P0;25.33
4858;DHT22;3630;6.540;3.297;2025-01-01T10:37:13.471340+00:00;humidity;55.10
4858;DHT22;3630;6.540;3.297;2025-01-01T10:37:13.471340+00:00;temperature;38.60
4857;pms5003;3630;6.540;3.297;2025-01-01T10:38:04.192812+00:00;P2;33.75
4857;pms5003;3630;6.540;3.297;2025-01-01T10:38:04.192812+00:00;P1;39.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:38:04.192812+00:00;P0;22.00
4858;DHT22;3630;6.540;3.297;2025-01-01T10:38:17.316631+00:00;humidity;54.90
4858;DHT22;3630;6.540;3.297;2025-01-01T10:38:17.316631+00:00;temperature;38.60
4857;pms5003;3630;6.540;3.297;2025-01-01T10:39:08.106374+00:00;P2;39.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:39:08.106374+00:00;P1;48.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:39:08.106374+00:00;P0;26.00
4858;DHT22;3630;6.540;3.297;2025-01-01T10:39:21.223646+00:00;humidity;53.80
